User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Charging Duration (hours),Charging Rate(Kw),Charging Cost (USD),Time of Day,Energy Consumed (kwh),Day of Week,State of Charge (Start %),Distance Driven (since last charge) (km),State of Charge (End %),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Latitude,Longitude,Calculation1,Calculation2,Calculation3
User_336,Nissan Leaf,62,Station_268,Chicago,14-01-2024 23:00:00,15-01-2024 00:34:00,0.551533622,20.750901253,20.158307658,Night,70.398882218,Wednesday,84.362766767,240.334799189,62.147600009,-7.880884646,7,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_337,Tesla Model 3,45.626532035,Station_296,San Francisco,15-01-2024 00:00:00,15-01-2024 01:11:00,1.409128276,17.573025617,11.760498614,Afternoon,77.172723738,Friday,19.946925875,153.596787736,95.096721252,3.498381006,4,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_338,BMW i3,62,Station_322,Houston,15-01-2024 01:00:00,15-01-2024 02:54:00,0.555210364,20.452512311,19.476994634,Morning,62.192833459,Saturday,24.385245598,277.723264461,88.829729480,14.276251341,4,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_339,Hyundai Kona,62,Station_100,New York,15-01-2024 02:00:00,15-01-2024 04:46:00,2.886555302,10.552801035,21.332342738,Afternoon,71.911468765,Tuesday,86.487613050,140.097571017,70.898007453,-4.764488995,7,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_340,BMW i3,62,Station_78,Los Angeles,15-01-2024 03:00:00,15-01-2024 06:37:00,0.919846727,24.646181905,27.857947770,Evening,79.978072837,Thursday,88.194269527,295.824483662,62.306555586,6.247841392,7.545586233,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_341,Tesla Model 3,100,Station_272,Los Angeles,15-01-2024 04:00:00,15-01-2024 06:20:00,1.836456796,33.745379265,24.985691282,Afternoon,5.775919735,Sunday,25.118016110,96.332177783,59.046540737,37.101188431,1,Level 2,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_342,BMW i3,50,Station_339,Los Angeles,15-01-2024 05:00:00,15-01-2024 05:44:00,0.513006351,22.344440297,15.791319764,Morning,53.810201761,Monday,52.442951764,116.730983480,82.422094649,-0.032872473,2,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_343,Chevy Bolt,100,Station_162,San Francisco,15-01-2024 06:00:00,15-01-2024 09:34:00,2.365057877,26.721195373,16.315819393,Evening,38.662376989,Saturday,68.121877753,257.882943074,56.480437048,29.180536780,6,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_344,BMW i3,50,Station_44,New York,15-01-2024 07:00:00,15-01-2024 08:38:00,2.391852379,44.995222235,32.990022358,Morning,56.693301497,Friday,46.587762076,140.311441701,76.380495035,25.127308647,0,DC Fast Charger,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_345,Nissan Leaf,85,Station_238,Houston,15-01-2024 08:00:00,15-01-2024 10:14:00,2.517973872,28.479962126,13.370005788,Evening,40.161421851,Wednesday,35.044534977,93.995231698,94.563591942,13.354387166,2,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_346,Nissan Leaf,62,Station_134,Houston,15-01-2024 09:00:00,15-01-2024 11:59:00,0.929764657,39.912637362,7.234439777,Morning,42.517360919,Saturday,88.946434744,191.077682942,63.743344919,10.333196462,4,Level 2,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_347,Chevy Bolt,50,Station_461,Los Angeles,15-01-2024 10:00:00,15-01-2024 11:33:00,1.873396858,30.979410566,37.164698443,Afternoon,29.298445603,Wednesday,125.087227123,296.223669210,97.059020467,7.640810712,7,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_348,Tesla Model 3,50,Station_192,New York,15-01-2024 11:00:00,15-01-2024 12:10:00,0.504601217,37.236014357,21.014153019,Morning,67.225151020,Wednesday,38.023840770,57.591945515,94.367655500,12.265243732,6,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_349,Nissan Leaf,85,Station_356,New York,15-01-2024 12:00:00,15-01-2024 13:40:00,2.916884953,17.926013610,27.997593159,Night,40.480082812,Monday,35.802356358,73.047391925,95.561756485,-4.127630920,5,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_350,Hyundai Kona,50,Station_278,New York,15-01-2024 13:00:00,15-01-2024 14:25:00,3.774909321,44.137451091,35.852507779,Night,76.718446690,Wednesday,10.896089231,247.408350858,69.959124798,27.955437205,0,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_351,Nissan Leaf,62,Station_18,Chicago,15-01-2024 14:00:00,15-01-2024 17:00:00,2.496960181,6.682750854,37.049260245,Afternoon,60.969075886,Wednesday,75.857252057,266.821087802,92.364961672,20.465566168,6,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_352,Nissan Leaf,62,Station_12,Chicago,15-01-2024 15:00:00,15-01-2024 15:54:00,2.311636671,19.593837343,49.137469881,Afternoon,48.324607754,Friday,27.014978041,161.403048857,55.861029410,3.499341377,2,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_353,Tesla Model 3,62,Station_180,Los Angeles,15-01-2024 16:00:00,15-01-2024 18:14:00,1.160654673,31.858997699,37.489975408,Evening,65.540824732,Monday,25.201903407,78.614446155,96.763442055,0.947645051,6,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_354,BMW i3,100,Station_123,New York,15-01-2024 17:00:00,15-01-2024 19:43:00,0.554637178,10.761670593,28.292940395,Afternoon,68.749069488,Thursday,81.284866980,284.845800040,66.076495126,13.789659827,3,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_355,Nissan Leaf,85,Station_246,New York,15-01-2024 18:00:00,15-01-2024 20:28:00,1.814561059,16.099348518,14.996368751,Night,67.437402574,Thursday,89.870790401,36.060236573,93.901375253,34.082187759,3,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_356,Chevy Bolt,75,Station_222,Houston,15-01-2024 19:00:00,15-01-2024 22:11:00,1.428296234,39.893826101,32.560979002,Afternoon,10.450657832,Wednesday,82.764442862,85.921007249,60.777763346,20.634947351,0,Level 2,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_357,BMW i3,100,Station_373,Houston,15-01-2024 20:00:00,15-01-2024 23:40:00,1.037860072,18.979889348,18.353195111,Night,30.805662003,Saturday,60.727202749,155.714490220,61.206551369,29.114380269,5,Level 2,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_358,Hyundai Kona,85,Station_51,Los Angeles,15-01-2024 21:00:00,15-01-2024 21:38:00,2.477935465,30.528684786,8.860047395,Afternoon,62.095659226,Tuesday,43.886190847,285.790458686,81.468983481,-8.559081243,1,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_359,Tesla Model 3,100,Station_488,New York,15-01-2024 22:00:00,15-01-2024 23:29:00,2.113671385,38.344085860,37.449519180,Night,28.864060959,Monday,27.678537867,107.000096336,92.572720709,13.194479356,2,Level 2,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_360,Hyundai Kona,75,Station_71,Los Angeles,15-01-2024 23:00:00,16-01-2024 01:34:00,2.486375253,41.929168593,7.409254803,Evening,33.370542026,Sunday,58.609082083,279.519361864,71.219560424,15.418433423,8.018665733,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_361,BMW i3,77.608478051,Station_480,Houston,16-01-2024 00:00:00,16-01-2024 01:18:00,1.754047947,30.388803808,9.595163794,Morning,73.090450770,Tuesday,29.666501463,227.725980226,99.856850768,2.594249726,7,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_362,BMW i3,75,Station_48,Houston,16-01-2024 01:00:00,16-01-2024 02:20:00,3.548983526,46.581371183,36.500473322,Morning,26.992344081,Monday,23.694857872,237.511020464,56.105310212,25.109612248,1,Level 2,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_363,BMW i3,85,Station_19,Chicago,16-01-2024 02:00:00,16-01-2024 05:37:00,3.290962681,13.287924055,16.886330090,Night,6.938193834,Monday,88.609420302,230.319032888,81.443379765,1.201982166,3,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_364,Hyundai Kona,50,Station_262,Los Angeles,16-01-2024 03:00:00,16-01-2024 04:39:00,2.012292995,37.806096360,7.806725651,Afternoon,42.290180267,Friday,81.102162040,242.453043097,92.833604598,36.826583982,10.547236544,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_365,BMW i3,100,Station_84,Los Angeles,16-01-2024 04:00:00,16-01-2024 05:06:00,1.643482252,13.372949046,35.954405431,Afternoon,30.036118378,Wednesday,14.364249190,217.915716142,80.385408369,34.954558876,6,DC Fast Charger,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_366,Hyundai Kona,62,Station_155,New York,16-01-2024 05:00:00,16-01-2024 06:00:00,1.242564420,47.766494437,21.488920710,Morning,10.386093782,Friday,56.663663729,188.150652359,73.290282717,16.830516165,0,Level 2,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_367,BMW i3,50,Station_53,New York,16-01-2024 06:00:00,16-01-2024 09:18:00,2.872161730,47.842556600,31.226276005,Night,45.719479182,Saturday,35.421950002,156.876651104,88.853549566,34.297789398,7,Level 2,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_368,Chevy Bolt,50,Station_107,Chicago,16-01-2024 07:00:00,16-01-2024 08:31:00,2.007860868,11.820175788,29.234418563,Afternoon,24.599629696,Sunday,51.188263077,263.833173397,63.465824755,14.205489920,1,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_369,BMW i3,62,Station_357,San Francisco,16-01-2024 08:00:00,16-01-2024 10:02:00,3.284092187,25.399493636,10.997752785,Morning,23.147047676,Tuesday,76.819976321,61.047310088,50.972793141,15.605058980,4,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_370,Hyundai Kona,85,Station_304,San Francisco,16-01-2024 09:00:00,16-01-2024 12:35:00,0.562816940,6.422556539,34.402065640,Night,52.716412150,Tuesday,37.682102722,225.304208081,81.907228419,0.166997605,7,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_371,Nissan Leaf,100,Station_135,San Francisco,16-01-2024 10:00:00,16-01-2024 10:43:00,2.273741836,46.488987672,36.941619437,Evening,40.480082812,Thursday,15.265841435,264.899769009,60.948922549,36.568063429,4,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_372,BMW i3,48.636931248,Station_443,Los Angeles,16-01-2024 11:00:00,16-01-2024 14:13:00,1.631995744,29.208426799,9.459763979,Afternoon,68.252999051,Saturday,85.902461960,50.413024896,91.278224467,37.528822645,0,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_373,Nissan Leaf,85,Station_69,Los Angeles,16-01-2024 12:00:00,16-01-2024 15:13:00,0.828873284,25.402852411,29.848428683,Afternoon,56.420229991,Sunday,32.612386573,12.807514731,65.160073569,17.596802362,4,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_374,Chevy Bolt,75,Station_11,Houston,16-01-2024 13:00:00,16-01-2024 14:48:00,1.546956035,15.572055588,18.542883936,Night,52.904463669,Saturday,89.838610697,36.743694800,97.495380467,32.573853690,3,Level 2,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_375,Tesla Model 3,50,Station_143,Los Angeles,16-01-2024 14:00:00,16-01-2024 14:37:00,2.291322391,23.389205346,29.763595546,Morning,28.163545609,Friday,72.899986260,23.473882060,18.700349487,15.446216766,3,Level 2,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_376,Chevy Bolt,100,Station_192,Los Angeles,16-01-2024 15:00:00,16-01-2024 18:03:00,1.571204585,16.267586405,23.874623597,Night,1.356731547,Friday,40.923380014,153.596787736,83.068686819,-6.550323205,3,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_377,BMW i3,85,Station_387,Los Angeles,16-01-2024 16:00:00,16-01-2024 17:05:00,3.779533948,24.646181905,0.234316994,Morning,8.930426485,Saturday,86.751488996,275.078601914,71.803030605,1.419716904,2,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_378,Nissan Leaf,75,Station_378,Chicago,16-01-2024 17:00:00,16-01-2024 18:17:00,1.376797156,46.333341898,30.473644228,Night,55.782977465,Friday,29.614363227,10.879984092,88.378428115,14.240494894,4,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_379,Nissan Leaf,85,Station_69,Los Angeles,16-01-2024 18:00:00,16-01-2024 19:54:00,1.809282616,32.994829589,28.156170857,Evening,16.673599457,Thursday,77.485143371,281.887802191,88.665432136,33.729320766,6,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_380,Hyundai Kona,100,Station_23,New York,16-01-2024 19:00:00,16-01-2024 19:57:00,1.761441322,59.148544888,13.607430809,Afternoon,13.280712326,Sunday,76.558211900,257.607588840,81.582009496,4.206090639,5,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_381,Nissan Leaf,50,Station_181,New York,16-01-2024 20:00:00,16-01-2024 23:45:00,0.749904204,25.457146678,17.361623336,Morning,7.668660935,Sunday,86.161942174,53.307438483,81.619863221,27.258944961,2.537158510,DC Fast Charger,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_382,Hyundai Kona,75,Station_293,Houston,16-01-2024 21:00:00,17-01-2024 00:39:00,3.617078160,23.223015923,17.858191033,Evening,40.480082812,Friday,70.600424076,71.320192428,89.354415756,33.109039597,4,Level 2,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_383,Tesla Model 3,62,Station_9,Chicago,16-01-2024 22:00:00,17-01-2024 01:57:00,3.636794701,49.319128855,15.321613858,Night,64.942857065,Friday,49.301060486,41.762292021,73.243518530,12.254928645,4,Level 1,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_384,BMW i3,100,Station_271,New York,16-01-2024 23:00:00,17-01-2024 02:53:00,3.399748993,42.945683368,15.242748759,Morning,70.060776762,Sunday,95.792188035,164.028637051,66.375025175,38.872411513,1,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_385,Hyundai Kona,85,Station_387,Chicago,17-01-2024 00:00:00,17-01-2024 03:57:00,1.325136130,27.854420427,24.654217548,Morning,40.480082812,Saturday,10.008818544,284.582841980,58.154900308,22.165440136,7,Level 2,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_386,Tesla Model 3,100,Station_93,Chicago,17-01-2024 01:00:00,17-01-2024 02:20:00,1.665756536,35.776000249,23.555734537,Evening,46.559653716,Sunday,77.275881584,197.528646417,95.747231442,1.653502301,1.502868788,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_387,Nissan Leaf,50,Station_454,Houston,17-01-2024 02:00:00,17-01-2024 04:13:00,1.886770506,6.985136805,6.555981505,Night,54.884013359,Saturday,64.280418146,127.071320907,82.383896252,30.593877928,2.817901717,Level 1,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_388,Nissan Leaf,50,Station_17,Chicago,17-01-2024 03:00:00,17-01-2024 06:19:00,6.176416560,12.484008547,21.092385464,Evening,13.726133739,Friday,82.912582651,166.722383779,90.831076215,6.786353391,2,Level 1,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_389,Tesla Model 3,75,Station_154,Los Angeles,17-01-2024 04:00:00,17-01-2024 06:10:00,2.829155378,3.566653037,29.165041497,Night,74.219755858,Friday,55.293841583,153.596787736,90.097114679,3.205102716,4,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_390,Nissan Leaf,50,Station_405,Chicago,17-01-2024 05:00:00,17-01-2024 05:58:00,1.536944426,37.026625745,31.683786705,Evening,20.581387676,Saturday,22.542508411,205.507522001,84.672362045,6.741767644,2,DC Fast Charger,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_391,Tesla Model 3,75,Station_328,Houston,17-01-2024 06:00:00,17-01-2024 08:36:00,1.645779960,49.851896387,7.461577394,Evening,36.047577386,Tuesday,46.328425859,57.658943804,52.151709165,6.876897282,4,Level 2,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_392,Hyundai Kona,62,Station_149,Houston,17-01-2024 07:00:00,17-01-2024 08:51:00,1.961957618,11.129872763,11.739300937,Evening,31.735750314,Wednesday,58.968752753,87.274105220,81.668239613,-9.569063620,3,Level 1,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_393,Hyundai Kona,85,Station_377,Houston,17-01-2024 08:00:00,17-01-2024 08:39:00,3.970999801,17.560160071,32.973356493,Evening,64.538246965,Tuesday,17.189637655,258.378531215,57.135383461,12.326389479,7,Level 2,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_394,Tesla Model 3,85,Station_267,New York,17-01-2024 09:00:00,17-01-2024 11:15:00,2.534327207,27.876882762,37.109226043,Night,41.568620255,Friday,25.528301373,240.385116025,73.361547638,-2.134070302,0,Level 2,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_395,Hyundai Kona,75,Station_422,Los Angeles,17-01-2024 10:00:00,17-01-2024 13:16:00,3.145745707,3.806546848,35.350743382,Afternoon,34.375669740,Monday,41.111826451,150.834727993,63.026159872,18.000127032,6,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_396,Hyundai Kona,60.789280248,Station_328,New York,17-01-2024 11:00:00,17-01-2024 14:59:00,2.854493843,7.997038342,37.313865081,Evening,12.118093232,Monday,30.067188778,256.226458098,90.207051121,20.987493342,2,DC Fast Charger,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_397,Hyundai Kona,85,Station_106,San Francisco,17-01-2024 12:00:00,17-01-2024 12:30:00,3.649578322,43.142319817,10.329938312,Night,48.272548285,Thursday,60.603955569,153.596787736,71.954178801,33.547454316,4,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_398,Chevy Bolt,50,Station_472,Los Angeles,17-01-2024 13:00:00,17-01-2024 14:08:00,0.958022341,47.759053483,10.570566115,Afternoon,26.402103950,Tuesday,29.476011118,247.340301484,87.343235557,22.883741256,7,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_399,BMW i3,62,Station_381,Chicago,17-01-2024 14:00:00,17-01-2024 14:50:00,2.231225791,27.773067432,37.763035757,Morning,54.626997627,Saturday,55.809825855,246.294356711,60.030557179,-4.373660484,2,Level 2,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_400,Nissan Leaf,75,Station_35,Houston,17-01-2024 15:00:00,17-01-2024 16:34:00,1.066206747,49.416732689,15.307245025,Morning,69.449961479,Thursday,27.562481585,150.111846788,63.292276690,37.899071591,7,Level 1,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_401,Chevy Bolt,85,Station_119,San Francisco,17-01-2024 16:00:00,17-01-2024 16:44:00,2.501463099,2.535237862,13.993197905,Evening,66.189144181,Thursday,88.317261316,69.740030795,103.063452400,21.853165886,1,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
